Energy,keV spectrum_int fitted_spectrum  get_elastic_partAu get_inelastic_partAu get_elastic_partPd get_inelastic_partPd  
5.4800e-01 2.273e-03 2.067e-05 4.121e-06 4.688e-54 1.763e-05 9.861e-28
5.5000e-01 1.886e-03 2.068e-05 4.122e-06 6.181e-54 1.764e-05 1.132e-27
5.5200e-01 1.479e-03 2.068e-05 4.123e-06 8.137e-54 1.764e-05 1.299e-27
5.5400e-01 1.138e-03 2.069e-05 4.124e-06 1.070e-53 1.765e-05 1.489e-27
5.5600e-01 9.094e-04 2.069e-05 4.125e-06 1.404e-53 1.765e-05 1.706e-27
5.5800e-01 7.170e-04 2.070e-05 4.126e-06 1.840e-53 1.766e-05 1.953e-27
5.6000e-01 5.691e-04 2.071e-05 4.128e-06 2.409e-53 1.766e-05 2.235e-27
5.6200e-01 4.742e-04 2.071e-05 4.129e-06 3.148e-53 1.767e-05 2.555e-27
5.6400e-01 4.406e-04 2.072e-05 4.130e-06 4.109e-53 1.768e-05 2.918e-27
5.6600e-01 4.767e-04 2.073e-05 4.131e-06 5.355e-53 1.768e-05 3.331e-27
5.6800e-01 2.939e-04 2.073e-05 4.132e-06 6.969e-53 1.769e-05 3.800e-27
5.7000e-01 -6.755e-05 2.074e-05 4.134e-06 9.057e-53 1.769e-05 4.332e-27
5.7200e-01 -3.438e-04 2.074e-05 4.135e-06 1.175e-52 1.770e-05 4.934e-27
5.7400e-01 -3.357e-04 2.075e-05 4.136e-06 1.523e-52 1.770e-05 5.617e-27
5.7600e-01 -1.341e-04 2.076e-05 4.137e-06 1.972e-52 1.771e-05 6.390e-27
5.7800e-01 4.907e-05 2.076e-05 4.138e-06 2.549e-52 1.771e-05 7.265e-27
5.8000e-01 2.978e-04 2.077e-05 4.140e-06 3.290e-52 1.772e-05 8.253e-27
5.8200e-01 6.115e-04 2.077e-05 4.141e-06 4.241e-52 1.772e-05 9.370e-27
5.8400e-01 9.250e-04 2.078e-05 4.142e-06 5.461e-52 1.773e-05 1.063e-26
5.8600e-01 1.191e-03 2.079e-05 4.143e-06 7.022e-52 1.773e-05 1.205e-26
5.8800e-01 1.487e-03 2.079e-05 4.144e-06 9.017e-52 1.774e-05 1.366e-26
5.9000e-01 1.804e-03 2.080e-05 4.145e-06 1.156e-51 1.774e-05 1.547e-26
5.9200e-01 2.176e-03 2.080e-05 4.147e-06 1.481e-51 1.775e-05 1.751e-26
5.9400e-01 2.617e-03 2.081e-05 4.148e-06 1.895e-51 1.775e-05 1.980e-26
5.9600e-01 3.084e-03 2.082e-05 4.149e-06 2.421e-51 1.776e-05 2.238e-26
5.9800e-01 3.448e-03 2.082e-05 4.150e-06 3.090e-51 1.776e-05 2.528e-26
6.0000e-01 3.709e-03 2.083e-05 4.151e-06 3.939e-51 1.777e-05 2.854e-26
6.0200e-01 3.825e-03 2.084e-05 4.153e-06 5.014e-51 1.777e-05 3.220e-26
6.0400e-01 3.773e-03 2.084e-05 4.154e-06 6.376e-51 1.778e-05 3.631e-26
6.0600e-01 3.590e-03 2.085e-05 4.155e-06 8.097e-51 1.779e-05 4.091e-26
6.0800e-01 3.479e-03 2.085e-05 4.156e-06 1.027e-50 1.779e-05 4.608e-26
6.1000e-01 3.394e-03 2.086e-05 4.157e-06 1.301e-50 1.780e-05 5.186e-26
6.1200e-01 3.248e-03 2.087e-05 4.159e-06 1.647e-50 1.780e-05 5.834e-26
6.1400e-01 2.977e-03 2.087e-05 4.160e-06 2.082e-50 1.781e-05 6.559e-26
6.1600e-01 2.582e-03 2.088e-05 4.161e-06 2.629e-50 1.781e-05 7.370e-26
6.1800e-01 2.317e-03 2.088e-05 4.162e-06 3.316e-50 1.782e-05 8.276e-26
6.2000e-01 2.272e-03 2.089e-05 4.163e-06 4.177e-50 1.782e-05 9.289e-26
6.2200e-01 2.292e-03 2.090e-05 4.165e-06 5.257e-50 1.783e-05 1.042e-25
6.2400e-01 2.134e-03 2.090e-05 4.166e-06 6.608e-50 1.783e-05 1.168e-25
6.2600e-01 1.722e-03 2.091e-05 4.167e-06 8.297e-50 1.784e-05 1.309e-25
6.2800e-01 1.269e-03 2.092e-05 4.168e-06 1.041e-49 1.784e-05 1.466e-25
6.3000e-01 8.570e-04 2.092e-05 4.169e-06 1.304e-49 1.785e-05 1.641e-25
6.3200e-01 5.928e-04 2.093e-05 4.171e-06 1.632e-49 1.785e-05 1.835e-25
6.3400e-01 5.204e-04 2.093e-05 4.172e-06 2.040e-49 1.786e-05 2.052e-25
6.3600e-01 6.027e-04 2.094e-05 4.173e-06 2.548e-49 1.786e-05 2.293e-25
6.3800e-01 7.212e-04 2.095e-05 4.174e-06 3.179e-49 1.787e-05 2.561e-25
6.4000e-01 8.842e-04 2.095e-05 4.175e-06 3.962e-49 1.788e-05 2.859e-25
6.4200e-01 9.941e-04 2.096e-05 4.177e-06 4.934e-49 1.788e-05 3.190e-25
6.4400e-01 9.499e-04 2.096e-05 4.178e-06 6.136e-49 1.789e-05 3.558e-25
6.4600e-01 7.499e-04 2.097e-05 4.179e-06 7.624e-49 1.789e-05 3.966e-25
6.4800e-01 6.829e-04 2.098e-05 4.180e-06 9.464e-49 1.790e-05 4.418e-25
6.5000e-01 7.017e-04 2.098e-05 4.181e-06 1.174e-48 1.790e-05 4.920e-25
6.5200e-01 7.837e-04 2.099e-05 4.183e-06 1.454e-48 1.791e-05 5.475e-25
6.5400e-01 9.516e-04 2.100e-05 4.184e-06 1.799e-48 1.791e-05 6.091e-25
6.5600e-01 1.252e-03 2.100e-05 4.185e-06 2.225e-48 1.792e-05 6.772e-25
6.5800e-01 1.482e-03 2.101e-05 4.186e-06 2.748e-48 1.792e-05 7.526e-25
6.6000e-01 1.605e-03 2.101e-05 4.187e-06 3.391e-48 1.793e-05 8.360e-25
6.6200e-01 1.643e-03 2.102e-05 4.189e-06 4.180e-48 1.793e-05 9.282e-25
6.6400e-01 1.638e-03 2.103e-05 4.190e-06 5.149e-48 1.794e-05 1.030e-24
6.6600e-01 1.592e-03 2.103e-05 4.191e-06 6.335e-48 1.794e-05 1.143e-24
6.6800e-01 1.419e-03 2.104e-05 4.192e-06 7.788e-48 1.795e-05 1.267e-24
6.7000e-01 1.157e-03 2.105e-05 4.193e-06 9.566e-48 1.795e-05 1.404e-24
6.7200e-01 9.275e-04 2.105e-05 4.195e-06 1.174e-47 1.796e-05 1.555e-24
6.7400e-01 8.081e-04 2.106e-05 4.196e-06 1.439e-47 1.797e-05 1.722e-24
6.7600e-01 7.535e-04 2.106e-05 4.197e-06 1.763e-47 1.797e-05 1.905e-24
6.7800e-01 7.637e-04 2.107e-05 4.198e-06 2.157e-47 1.798e-05 2.108e-24
6.8000e-01 8.842e-04 2.108e-05 4.200e-06 2.637e-47 1.798e-05 2.330e-24
6.8200e-01 1.037e-03 2.108e-05 4.201e-06 3.222e-47 1.799e-05 2.576e-24
6.8400e-01 1.101e-03 2.109e-05 4.202e-06 3.932e-47 1.799e-05 2.845e-24
6.8600e-01 1.038e-03 2.110e-05 4.203e-06 4.795e-47 1.800e-05 3.142e-24
6.8800e-01 9.326e-04 2.110e-05 4.204e-06 5.843e-47 1.800e-05 3.468e-24
6.9000e-01 7.855e-04 2.111e-05 4.206e-06 7.113e-47 1.801e-05 3.826e-24
6.9200e-01 6.600e-04 2.111e-05 4.207e-06 8.651e-47 1.801e-05 4.220e-24
6.9400e-01 6.422e-04 2.112e-05 4.208e-06 1.051e-46 1.802e-05 4.651e-24
6.9600e-01 7.792e-04 2.113e-05 4.209e-06 1.277e-46 1.802e-05 5.125e-24
6.9800e-01 8.672e-04 2.113e-05 4.211e-06 1.549e-46 1.803e-05 5.645e-24
7.0000e-01 8.694e-04 2.114e-05 4.212e-06 1.878e-46 1.804e-05 6.215e-24
7.0200e-01 7.664e-04 2.115e-05 4.213e-06 2.274e-46 1.804e-05 6.840e-24
7.0400e-01 5.775e-04 2.115e-05 4.214e-06 2.753e-46 1.805e-05 7.524e-24
7.0600e-01 3.398e-04 2.116e-05 4.215e-06 3.329e-46 1.805e-05 8.274e-24
7.0800e-01 8.670e-05 2.116e-05 4.217e-06 4.022e-46 1.806e-05 9.094e-24
7.1000e-01 -1.514e-04 2.117e-05 4.218e-06 4.856e-46 1.806e-05 9.992e-24
7.1200e-01 -2.201e-04 2.118e-05 4.219e-06 5.858e-46 1.807e-05 1.097e-23
7.1400e-01 -2.638e-05 2.118e-05 4.220e-06 7.061e-46 1.807e-05 1.205e-23
7.1600e-01 3.391e-04 2.119e-05 4.222e-06 8.505e-46 1.808e-05 1.322e-23
7.1800e-01 7.493e-04 2.120e-05 4.223e-06 1.024e-45 1.808e-05 1.451e-23
7.2000e-01 1.249e-03 2.120e-05 4.224e-06 1.231e-45 1.809e-05 1.591e-23
7.2200e-01 1.761e-03 2.121e-05 4.225e-06 1.479e-45 1.809e-05 1.744e-23
7.2400e-01 2.165e-03 2.121e-05 4.226e-06 1.776e-45 1.810e-05 1.911e-23
7.2600e-01 2.421e-03 2.122e-05 4.228e-06 2.131e-45 1.811e-05 2.093e-23
7.2800e-01 2.615e-03 2.123e-05 4.229e-06 2.556e-45 1.811e-05 2.291e-23
7.3000e-01 2.747e-03 2.123e-05 4.230e-06 3.062e-45 1.812e-05 2.508e-23
7.3200e-01 2.817e-03 2.124e-05 4.231e-06 3.666e-45 1.812e-05 2.744e-23
7.3400e-01 2.824e-03 2.125e-05 4.233e-06 4.385e-45 1.813e-05 3.001e-23
7.3600e-01 2.770e-03 2.125e-05 4.234e-06 5.242e-45 1.813e-05 3.281e-23
7.3800e-01 2.653e-03 2.126e-05 4.235e-06 6.262e-45 1.814e-05 3.586e-23
7.4000e-01 2.474e-03 2.126e-05 4.236e-06 7.475e-45 1.814e-05 3.918e-23
7.4200e-01 2.190e-03 2.127e-05 4.237e-06 8.917e-45 1.815e-05 4.279e-23
7.4400e-01 1.779e-03 2.128e-05 4.239e-06 1.063e-44 1.815e-05 4.671e-23
7.4600e-01 1.277e-03 2.128e-05 4.240e-06 1.266e-44 1.816e-05 5.098e-23
7.4800e-01 8.869e-04 2.129e-05 4.241e-06 1.507e-44 1.817e-05 5.562e-23
7.5000e-01 5.629e-04 2.130e-05 4.242e-06 1.793e-44 1.817e-05 6.066e-23
7.5200e-01 2.394e-04 2.130e-05 4.244e-06 2.131e-44 1.818e-05 6.613e-23
7.5400e-01 -8.402e-05 2.131e-05 4.245e-06 2.531e-44 1.818e-05 7.207e-23
7.5600e-01 -3.235e-04 2.132e-05 4.246e-06 3.004e-44 1.819e-05 7.852e-23
7.5800e-01 -2.248e-04 2.132e-05 4.247e-06 3.564e-44 1.819e-05 8.552e-23
7.6000e-01 2.186e-04 2.133e-05 4.249e-06 4.225e-44 1.820e-05 9.311e-23
7.6200e-01 7.447e-04 2.133e-05 4.250e-06 5.005e-44 1.820e-05 1.013e-22
7.6400e-01 1.069e-03 2.134e-05 4.251e-06 5.925e-44 1.821e-05 1.103e-22
7.6600e-01 1.150e-03 2.135e-05 4.252e-06 7.010e-44 1.821e-05 1.199e-22
7.6800e-01 1.363e-03 2.135e-05 4.253e-06 8.288e-44 1.822e-05 1.304e-22
7.7000e-01 1.660e-03 2.136e-05 4.255e-06 9.792e-44 1.823e-05 1.417e-22
7.7200e-01 1.955e-03 2.137e-05 4.256e-06 1.156e-43 1.823e-05 1.540e-22
7.7400e-01 2.184e-03 2.137e-05 4.257e-06 1.364e-43 1.824e-05 1.673e-22
7.7600e-01 2.348e-03 2.138e-05 4.258e-06 1.609e-43 1.824e-05 1.816e-22
7.7800e-01 2.446e-03 2.139e-05 4.260e-06 1.896e-43 1.825e-05 1.972e-22
7.8000e-01 2.479e-03 2.139e-05 4.261e-06 2.233e-43 1.825e-05 2.140e-22
7.8200e-01 2.404e-03 2.140e-05 4.262e-06 2.628e-43 1.826e-05 2.321e-22
7.8400e-01 2.197e-03 2.140e-05 4.263e-06 3.092e-43 1.826e-05 2.517e-22
7.8600e-01 1.896e-03 2.141e-05 4.265e-06 3.634e-43 1.827e-05 2.729e-22
7.8800e-01 1.705e-03 2.142e-05 4.266e-06 4.270e-43 1.827e-05 2.958e-22
7.9000e-01 1.576e-03 2.142e-05 4.267e-06 5.013e-43 1.828e-05 3.205e-22
7.9200e-01 1.487e-03 2.143e-05 4.268e-06 5.882e-43 1.829e-05 3.472e-22
7.9400e-01 1.460e-03 2.144e-05 4.270e-06 6.898e-43 1.829e-05 3.760e-22
7.9600e-01 1.542e-03 2.144e-05 4.271e-06 8.084e-43 1.830e-05 4.070e-22
7.9800e-01 1.530e-03 2.145e-05 4.272e-06 9.469e-43 1.830e-05 4.404e-22
8.0000e-01 1.387e-03 2.146e-05 4.273e-06 1.108e-42 1.831e-05 4.765e-22
8.0200e-01 1.199e-03 2.146e-05 4.275e-06 1.297e-42 1.831e-05 5.154e-22
8.0400e-01 1.096e-03 2.147e-05 4.276e-06 1.516e-42 1.832e-05 5.573e-22
8.0600e-01 1.123e-03 2.148e-05 4.277e-06 1.772e-42 1.832e-05 6.024e-22
8.0800e-01 1.079e-03 2.148e-05 4.278e-06 2.069e-42 1.833e-05 6.509e-22
8.1000e-01 9.245e-04 2.149e-05 4.280e-06 2.415e-42 1.833e-05 7.032e-22
8.1200e-01 7.477e-04 2.149e-05 4.281e-06 2.817e-42 1.834e-05 7.595e-22
8.1400e-01 6.770e-04 2.150e-05 4.282e-06 3.284e-42 1.835e-05 8.200e-22
8.1600e-01 7.593e-04 2.151e-05 4.283e-06 3.827e-42 1.835e-05 8.851e-22
8.1800e-01 7.061e-04 2.151e-05 4.285e-06 4.456e-42 1.836e-05 9.551e-22
8.2000e-01 5.189e-04 2.152e-05 4.286e-06 5.186e-42 1.836e-05 1.030e-21
8.2200e-01 2.137e-04 2.153e-05 4.287e-06 6.033e-42 1.837e-05 1.111e-21
8.2400e-01 -1.581e-04 2.153e-05 4.288e-06 7.014e-42 1.837e-05 1.198e-21
8.2600e-01 -5.311e-04 2.154e-05 4.290e-06 8.150e-42 1.838e-05 1.292e-21
8.2800e-01 -4.214e-04 2.155e-05 4.291e-06 9.465e-42 1.838e-05 1.392e-21
8.3000e-01 2.991e-05 2.155e-05 4.292e-06 1.099e-41 1.839e-05 1.499e-21
8.3200e-01 5.853e-04 2.156e-05 4.293e-06 1.274e-41 1.840e-05 1.615e-21
8.3400e-01 1.117e-03 2.157e-05 4.295e-06 1.478e-41 1.840e-05 1.739e-21
8.3600e-01 1.709e-03 2.157e-05 4.296e-06 1.712e-41 1.841e-05 1.872e-21
8.3800e-01 2.362e-03 2.158e-05 4.297e-06 1.983e-41 1.841e-05 2.014e-21
8.4000e-01 2.991e-03 2.158e-05 4.298e-06 2.296e-41 1.842e-05 2.167e-21
8.4200e-01 3.534e-03 2.159e-05 4.300e-06 2.657e-41 1.842e-05 2.331e-21
8.4400e-01 3.969e-03 2.160e-05 4.301e-06 3.072e-41 1.843e-05 2.507e-21
8.4600e-01 4.297e-03 2.160e-05 4.302e-06 3.551e-41 1.843e-05 2.695e-21
8.4800e-01 4.347e-03 2.161e-05 4.303e-06 4.102e-41 1.844e-05 2.896e-21
8.5000e-01 4.197e-03 2.162e-05 4.305e-06 4.736e-41 1.845e-05 3.112e-21
8.5200e-01 4.045e-03 2.162e-05 4.306e-06 5.466e-41 1.845e-05 3.343e-21
8.5400e-01 4.023e-03 2.163e-05 4.307e-06 6.305e-41 1.846e-05 3.590e-21
8.5600e-01 4.080e-03 2.164e-05 4.308e-06 7.269e-41 1.846e-05 3.855e-21
8.5800e-01 4.163e-03 2.164e-05 4.310e-06 8.376e-41 1.847e-05 4.138e-21
8.6000e-01 4.226e-03 2.165e-05 4.311e-06 9.647e-41 1.847e-05 4.441e-21
8.6200e-01 4.183e-03 2.166e-05 4.312e-06 1.111e-40 1.848e-05 4.765e-21
8.6400e-01 3.971e-03 2.166e-05 4.314e-06 1.278e-40 1.848e-05 5.111e-21
8.6600e-01 3.589e-03 2.167e-05 4.315e-06 1.470e-40 1.849e-05 5.481e-21
8.6800e-01 3.164e-03 2.168e-05 4.316e-06 1.689e-40 1.850e-05 5.876e-21
8.7000e-01 2.741e-03 2.168e-05 4.317e-06 1.941e-40 1.850e-05 6.298e-21
8.7200e-01 2.349e-03 2.169e-05 4.319e-06 2.229e-40 1.851e-05 6.749e-21
8.7400e-01 2.079e-03 2.169e-05 4.320e-06 2.559e-40 1.851e-05 7.231e-21
8.7600e-01 2.106e-03 2.170e-05 4.321e-06 2.936e-40 1.852e-05 7.745e-21
8.7800e-01 2.314e-03 2.171e-05 4.322e-06 3.367e-40 1.852e-05 8.293e-21
8.8000e-01 2.496e-03 2.171e-05 4.324e-06 3.859e-40 1.853e-05 8.879e-21
8.8200e-01 2.613e-03 2.172e-05 4.325e-06 4.421e-40 1.853e-05 9.503e-21
8.8400e-01 2.752e-03 2.173e-05 4.326e-06 5.063e-40 1.854e-05 1.017e-20
8.8600e-01 2.961e-03 2.173e-05 4.327e-06 5.795e-40 1.855e-05 1.088e-20
8.8800e-01 2.949e-03 2.174e-05 4.329e-06 6.631e-40 1.855e-05 1.164e-20
8.9000e-01 2.720e-03 2.175e-05 4.330e-06 7.583e-40 1.856e-05 1.244e-20
8.9200e-01 2.416e-03 2.175e-05 4.331e-06 8.668e-40 1.856e-05 1.330e-20
8.9400e-01 2.159e-03 2.176e-05 4.333e-06 9.904e-40 1.857e-05 1.422e-20
8.9600e-01 1.903e-03 2.177e-05 4.334e-06 1.131e-39 1.857e-05 1.520e-20
8.9800e-01 1.775e-03 2.177e-05 4.335e-06 1.291e-39 1.858e-05 1.624e-20
9.0000e-01 1.865e-03 2.178e-05 4.336e-06 1.473e-39 1.859e-05 1.734e-20
9.0200e-01 2.082e-03 2.179e-05 4.338e-06 1.681e-39 1.859e-05 1.852e-20
9.0400e-01 2.269e-03 2.179e-05 4.339e-06 1.916e-39 1.860e-05 1.978e-20
9.0600e-01 2.398e-03 2.180e-05 4.340e-06 2.183e-39 1.860e-05 2.111e-20
9.0800e-01 2.434e-03 2.181e-05 4.341e-06 2.487e-39 1.861e-05 2.253e-20
9.1000e-01 2.340e-03 2.181e-05 4.343e-06 2.832e-39 1.861e-05 2.404e-20
9.1200e-01 2.140e-03 2.182e-05 4.344e-06 3.223e-39 1.862e-05 2.565e-20
9.1400e-01 1.876e-03 2.183e-05 4.345e-06 3.666e-39 1.862e-05 2.735e-20
9.1600e-01 1.549e-03 2.183e-05 4.347e-06 4.169e-39 1.863e-05 2.917e-20
9.1800e-01 1.157e-03 2.184e-05 4.348e-06 4.739e-39 1.864e-05 3.110e-20
9.2000e-01 7.017e-04 2.185e-05 4.349e-06 5.384e-39 1.864e-05 3.314e-20
9.2200e-01 3.095e-04 2.185e-05 4.350e-06 6.115e-39 1.865e-05 3.532e-20
9.2400e-01 1.529e-04 2.186e-05 4.352e-06 6.942e-39 1.865e-05 3.763e-20
9.2600e-01 3.260e-04 2.187e-05 4.353e-06 7.878e-39 1.866e-05 4.009e-20
9.2800e-01 2.514e-04 2.187e-05 4.354e-06 8.936e-39 1.866e-05 4.269e-20
9.3000e-01 -6.755e-05 2.188e-05 4.356e-06 1.013e-38 1.867e-05 4.546e-20
9.3200e-01 -3.863e-04 2.189e-05 4.357e-06 1.148e-38 1.868e-05 4.840e-20
9.3400e-01 -4.865e-04 2.189e-05 4.358e-06 1.301e-38 1.868e-05 5.151e-20
9.3600e-01 -4.218e-04 2.190e-05 4.359e-06 1.473e-38 1.869e-05 5.482e-20
9.3800e-01 -1.156e-04 2.190e-05 4.361e-06 1.668e-38 1.869e-05 5.832e-20
9.4000e-01 4.303e-04 2.191e-05 4.362e-06 1.887e-38 1.870e-05 6.204e-20
9.4200e-01 1.052e-03 2.192e-05 4.363e-06 2.135e-38 1.870e-05 6.598e-20
9.4400e-01 1.564e-03 2.192e-05 4.365e-06 2.414e-38 1.871e-05 7.015e-20
9.4600e-01 1.930e-03 2.193e-05 4.366e-06 2.728e-38 1.872e-05 7.458e-20
9.4800e-01 2.233e-03 2.194e-05 4.367e-06 3.083e-38 1.872e-05 7.927e-20
9.5000e-01 2.474e-03 2.194e-05 4.368e-06 3.481e-38 1.873e-05 8.424e-20
9.5200e-01 2.653e-03 2.195e-05 4.370e-06 3.930e-38 1.873e-05 8.951e-20
9.5400e-01 2.770e-03 2.196e-05 4.371e-06 4.436e-38 1.874e-05 9.508e-20
9.5600e-01 2.824e-03 2.196e-05 4.372e-06 5.004e-38 1.874e-05 1.010e-19
9.5800e-01 2.817e-03 2.197e-05 4.374e-06 5.643e-38 1.875e-05 1.072e-19
9.6000e-01 2.747e-03 2.198e-05 4.375e-06 6.361e-38 1.876e-05 1.139e-19
9.6200e-01 2.615e-03 2.198e-05 4.376e-06 7.167e-38 1.876e-05 1.209e-19
9.6400e-01 2.421e-03 2.199e-05 4.377e-06 8.073e-38 1.877e-05 1.283e-19
9.6600e-01 2.165e-03 2.200e-05 4.379e-06 9.090e-38 1.877e-05 1.361e-19
9.6800e-01 1.761e-03 2.200e-05 4.380e-06 1.023e-37 1.878e-05 1.444e-19
9.7000e-01 1.249e-03 2.201e-05 4.381e-06 1.151e-37 1.878e-05 1.531e-19
9.7200e-01 7.067e-04 2.202e-05 4.383e-06 1.295e-37 1.879e-05 1.624e-19
9.7400e-01 1.884e-04 2.202e-05 4.384e-06 1.456e-37 1.880e-05 1.722e-19
9.7600e-01 -3.141e-04 2.203e-05 4.385e-06 1.636e-37 1.880e-05 1.826e-19
9.7800e-01 -5.548e-04 2.204e-05 4.386e-06 1.838e-37 1.881e-05 1.935e-19
9.8000e-01 -4.517e-04 2.204e-05 4.388e-06 2.065e-37 1.881e-05 2.051e-19
9.8200e-01 -6.352e-05 2.205e-05 4.389e-06 2.318e-37 1.882e-05 2.173e-19
9.8400e-01 4.700e-04 2.206e-05 4.390e-06 2.602e-37 1.882e-05 2.302e-19
9.8600e-01 1.073e-03 2.206e-05 4.392e-06 2.919e-37 1.883e-05 2.438e-19
9.8800e-01 1.586e-03 2.207e-05 4.393e-06 3.274e-37 1.884e-05 2.582e-19
9.9000e-01 1.970e-03 2.208e-05 4.394e-06 3.671e-37 1.884e-05 2.734e-19
9.9200e-01 2.250e-03 2.208e-05 4.396e-06 4.114e-37 1.885e-05 2.894e-19
9.9400e-01 2.467e-03 2.209e-05 4.397e-06 4.609e-37 1.885e-05 3.063e-19
9.9600e-01 2.623e-03 2.210e-05 4.398e-06 5.162e-37 1.886e-05 3.242e-19
9.9800e-01 2.716e-03 2.210e-05 4.399e-06 5.780e-37 1.886e-05 3.430e-19
1.0000e+00 2.747e-03 2.211e-05 4.401e-06 6.469e-37 1.887e-05 3.629e-19
1.0020e+00 2.674e-03 2.212e-05 4.402e-06 7.238e-37 1.888e-05 3.838e-19
1.0040e+00 2.472e-03 2.212e-05 4.403e-06 8.096e-37 1.888e-05 4.059e-19
1.0060e+00 2.180e-03 2.213e-05 4.405e-06 9.052e-37 1.889e-05 4.292e-19
1.0080e+00 1.830e-03 2.214e-05 4.406e-06 1.012e-36 1.889e-05 4.538e-19
1.0100e+00 1.453e-03 2.214e-05 4.407e-06 1.131e-36 1.890e-05 4.797e-19
1.0120e+00 1.204e-03 2.215e-05 4.409e-06 1.263e-36 1.890e-05 5.069e-19
1.0140e+00 1.175e-03 2.216e-05 4.410e-06 1.410e-36 1.891e-05 5.357e-19
1.0160e+00 1.276e-03 2.217e-05 4.411e-06 1.574e-36 1.892e-05 5.659e-19
1.0180e+00 1.294e-03 2.217e-05 4.413e-06 1.757e-36 1.892e-05 5.978e-19
1.0200e+00 1.315e-03 2.218e-05 4.414e-06 1.960e-36 1.893e-05 6.314e-19
1.0220e+00 1.442e-03 2.219e-05 4.415e-06 2.185e-36 1.893e-05 6.668e-19
1.0240e+00 1.721e-03 2.219e-05 4.416e-06 2.436e-36 1.894e-05 7.040e-19
1.0260e+00 2.114e-03 2.220e-05 4.418e-06 2.715e-36 1.894e-05 7.432e-19
1.0280e+00 2.503e-03 2.221e-05 4.419e-06 3.025e-36 1.895e-05 7.844e-19
1.0300e+00 2.896e-03 2.221e-05 4.420e-06 3.369e-36 1.896e-05 8.278e-19
1.0320e+00 3.238e-03 2.222e-05 4.422e-06 3.752e-36 1.896e-05 8.735e-19
1.0340e+00 3.452e-03 2.223e-05 4.423e-06 4.176e-36 1.897e-05 9.216e-19
1.0360e+00 3.498e-03 2.223e-05 4.424e-06 4.647e-36 1.897e-05 9.721e-19
1.0380e+00 3.377e-03 2.224e-05 4.426e-06 5.169e-36 1.898e-05 1.025e-18
1.0400e+00 3.127e-03 2.225e-05 4.427e-06 5.748e-36 1.899e-05 1.081e-18
1.0420e+00 2.869e-03 2.225e-05 4.428e-06 6.390e-36 1.899e-05 1.140e-18
1.0440e+00 2.680e-03 2.226e-05 4.430e-06 7.102e-36 1.900e-05 1.202e-18
1.0460e+00 2.517e-03 2.227e-05 4.431e-06 7.891e-36 1.900e-05 1.267e-18
1.0480e+00 2.250e-03 2.227e-05 4.432e-06 8.764e-36 1.901e-05 1.335e-18
1.0500e+00 1.881e-03 2.228e-05 4.434e-06 9.732e-36 1.901e-05 1.407e-18
1.0520e+00 1.474e-03 2.229e-05 4.435e-06 1.080e-35 1.902e-05 1.482e-18
1.0540e+00 1.113e-03 2.229e-05 4.436e-06 1.199e-35 1.903e-05 1.561e-18
1.0560e+00 8.467e-04 2.230e-05 4.437e-06 1.330e-35 1.903e-05 1.644e-18
1.0580e+00 5.550e-04 2.231e-05 4.439e-06 1.475e-35 1.904e-05 1.731e-18
1.0600e+00 3.690e-04 2.231e-05 4.440e-06 1.635e-35 1.904e-05 1.823e-18
1.0620e+00 3.959e-04 2.232e-05 4.441e-06 1.813e-35 1.905e-05 1.919e-18
1.0640e+00 5.942e-04 2.233e-05 4.443e-06 2.009e-35 1.906e-05 2.020e-18
1.0660e+00 7.958e-04 2.233e-05 4.444e-06 2.225e-35 1.906e-05 2.126e-18
1.0680e+00 1.044e-03 2.234e-05 4.445e-06 2.464e-35 1.907e-05 2.238e-18
1.0700e+00 1.384e-03 2.235e-05 4.447e-06 2.728e-35 1.907e-05 2.354e-18
1.0720e+00 1.737e-03 2.235e-05 4.448e-06 3.019e-35 1.908e-05 2.477e-18
1.0740e+00 1.983e-03 2.236e-05 4.449e-06 3.341e-35 1.908e-05 2.605e-18
1.0760e+00 2.084e-03 2.237e-05 4.451e-06 3.696e-35 1.909e-05 2.740e-18
1.0780e+00 2.124e-03 2.238e-05 4.452e-06 4.087e-35 1.910e-05 2.881e-18
1.0800e+00 2.104e-03 2.238e-05 4.453e-06 4.519e-35 1.910e-05 3.030e-18
1.0820e+00 2.023e-03 2.239e-05 4.455e-06 4.994e-35 1.911e-05 3.185e-18
1.0840e+00 1.882e-03 2.240e-05 4.456e-06 5.518e-35 1.911e-05 3.348e-18
1.0860e+00 1.681e-03 2.240e-05 4.457e-06 6.096e-35 1.912e-05 3.519e-18
1.0880e+00 1.546e-03 2.241e-05 4.459e-06 6.732e-35 1.913e-05 3.698e-18
1.0900e+00 1.522e-03 2.242e-05 4.460e-06 7.432e-35 1.913e-05 3.885e-18
1.0920e+00 1.533e-03 2.242e-05 4.461e-06 8.203e-35 1.914e-05 4.082e-18
1.0940e+00 1.457e-03 2.243e-05 4.463e-06 9.052e-35 1.914e-05 4.287e-18
1.0960e+00 1.255e-03 2.244e-05 4.464e-06 9.986e-35 1.915e-05 4.503e-18
1.0980e+00 1.013e-03 2.244e-05 4.465e-06 1.101e-34 1.915e-05 4.729e-18
1.1000e+00 7.306e-04 2.245e-05 4.467e-06 1.214e-34 1.916e-05 4.965e-18
1.1020e+00 3.655e-04 2.246e-05 4.468e-06 1.338e-34 1.917e-05 5.213e-18
